Scope,,,,,,,,,,,,
Lic1,0.546814124,0.521748578,0.511601406,0.295917129,0.447973544,0.463544783,0.559987931,0.472967714,0.518437006,0.333792592,0.530100331,0.499189256
Lic2,0.79453622,0.780506494,0.805789822,0.669835833,0.816202551,0.828165295,0.775176688,0.762435411,0.798907882,0.81597051,0.793141836,0.699874203
SIPI,0.556118899,0.541958727,0.53234608,0.35226021,0.458054761,0.473668213,0.568800395,0.48941803,0.532144103,0.348956885,0.534875543,0.517415832
GM1,2.163432701,2.219465468,2.24313096,1.885870326,1.85342688,1.912712777,2.232738469,1.940006188,2.16603087,1.873683569,2.066166617,1.838214241
GM2,2.087293241,2.150617226,2.17941589,1.352387202,1.795617465,1.895029058,2.212372827,1.891192628,2.146917841,1.422582933,2.057650198,1.783080511
ARI1,0.005733047,0.005280274,0.005188438,0.046805957,0.004540637,0.001428404,0.002228133,0.004934613,0.001659149,0.035034492,0.000673296,0.004683976
ARI2,0.079231937,0.072207052,0.066628133,0.551650505,0.060027727,0.018370163,0.02106796,0.050637713,0.01988403,0.465142346,0.008871425,0.056765347
CRI1,0.057082199,0.049130177,0.047514624,-0.014557764,0.034774063,0.039206023,0.090323416,0.051521221,0.05463564,-0.004246934,0.05429545,0.061914941
CRI2,0.062815246,0.054410452,0.052703062,0.032248193,0.0393147,0.040634427,0.092551549,0.056455834,0.056294789,0.030787558,0.054968747,0.066598917
RDVI,2.334305543,2.223235287,2.123602471,1.255633652,1.917234178,1.949585741,1.962746458,1.773688873,2.068896978,1.487526346,2.206415869,2.013312061
-----------------------End of Transmitance ----------------------,,,,,,,,,,,,
